,Date,user_id,comments
647,"July 22, 2005 2:01PM",andre1969,"is a ""d"", for 273 v-8 (lh23db8xxxxxx or something like that). only thing is, the original engine was pulled at around 242,000 miles. the seller told me that it had a rebuilt 318 with 11,000 miles on it when i bought it. he said that it had been running fine, but he wanted more power, so he put all this work into it and hopped it up a bit. only thing is, i don't know if he had the original 273 rebuilt (or who knows? it's conceivable the original 273 blew up before he bought it and a 318 got put in, and then he rebuilt it?) or if he found a 318, rebuilt it, and put it in?

oh yeah, i just went in under the hood and tried to clean it off. it's a very tight squeeze between the power steering pump and the front of the engine, so i got a little reminder there of why i never tried that hard to look for the engine # before! i tried to clean as best i could in there, but couldn't find anything. i wasn't able to clean very far down below the head, though, as it's such a tight squeeze.

so, i guess this thing will go to the grave, without me ever knowing which smallblock it really had. oh well, i'll live! when i was out there, i took a really good look at the thing, too. i think i'm starting to accept the fact that there's no way i'm ever going to fix it up. and i don't want to turn into one of those people that holds onto a piece of junk forever, with aspirations of fixing it up, when year after year it just gets worse. if someone else is really interested in it, maybe it's time to pass the torch!

the sad thing is, if i got it running (presuming it's just the fuel pump) and took it up to carlisle, if i were to price it comparable to some of the other junk up there, i'd have to put an asking price of around $4,000 on it! :p i often wonder how much some of that overpriced junk really goes for, though. and, of course, i see plenty of cars come back, year after year, after not being sold. and often with a higher price tag than before! you'd think that after awhile, insurance and tags and such would eat up the value of some of these cars, and really make it hard to recoup. in my case, the dart only costs around $25 per year to insure and another $25 to keep tagged, so i don't even notice it. i guess some of these people, likewise, might have antique tags and insurance, which keeps their costs low too, though."
648,"July 22, 2005 2:11PM",andre1969,"correction, i went out again and looked, and sure enough there are some numbers there. only problem is, at some point this block was painted, a little extra thick, so they're really faint and hard to read.

i finally found the digital camera, and the usb cable, so i took a few pics of the poor beast. enjoy, guys! :p

http://photobucket.com/albums/v247/jgandrew/1968dart/

the wasps are getting a little stirred up now, too, so maybe i'd better leave the car alone for a bit :shades:"
649,"July 22, 2005 2:15PM",Mr_Shiftright,"spray some brake-cleen on it, that should take enough paint off...or wire brush it.

sometimes you can take a mirror and a flashlight and that helps...the numbers will read backwards but you can still make them out.

i go through this all the time. i have a magnifier that lights up."
650,"July 27, 2005 11:33AM",lemmer,it is getting better. the high bidder (the guy with 0 feedback) retracted his high bid saying he entered the wrong amount.
651,"July 27, 2005 5:59PM",Mr_Shiftright,can i spot trouble or what!!
652,"July 27, 2005 7:34PM",ghulet,".....i can't see any upside to that thing, not even as a parts car. hmmm, not a great production year to begin with, floorboards clearly rusting through, no terribly valuable interior parts, engine is likely shot ('it may run' is a lot like saying 'i may win the lotto if i try', and about as likely), and there are virtually no usable original body parts. buh-bye. $6500 or whatever that thing is bid up to right now is an absolute pipe dream."
653,"July 27, 2005 7:36PM",Mr_Shiftright,i think the bids are phoney. the whole think stinks.
654,"July 28, 2005 9:01AM",ghulet,"as miatas are fairly 'simple' cars, i don't think this is too far gone, and the price is tempting. i have the feeling those pictures are not of the actual car, though.

http://chicago.craigslist.org/car/87430750.html

oh, fintail!!! i suspect this is 'too far gone' (at least in terms of money you'd have to put in versus money you'd get back out!), despite the owner's assertions to the contrary. could be a decent parts car for the price, though:

http://chicago.craigslist.org/car/87420902.html"
655,"July 28, 2005 9:12AM",andre1969,"at least it looks like the body's still solid on that fintail. if my dart's body was in that kind of shape, i wouldn't be considering cutting it from the herd right now. oops, that reminds me, i have to call that dude back! i did call him and left a message, but then he called me back and left a message, so i haven't spoken directly.

i did tell him though, that it has about 338,000 miles on it, engine was rebuilt about 100,000 miles ago, and that it's not currently running, that i think it's the fuel pump. considering he called me back, i'm guessing i haven't scared him off yet! if this falls through though, it's going on craigslist. i'll probably bring it up in my mopar mailing list, too."
656,"July 28, 2005 9:30AM",lemmer,"you can get a really decent miata for $3,500, which is probably less than the needed body and paint work on that car."
657,"July 28, 2005 9:31AM",stickguy,"for a change, the pictures look better than the description! but, from what he says it needs, you would do better buying th ebest '90 on the planet, since they aren't that expensive.

don't tend to rust either, so that's odd. must be the michigan effect."
658,"July 28, 2005 9:35AM",fintail,"yeah, that fintail is too far gone to be a serious project, unless you love the cars and don't count your labor time into the costs of renovation. really nice cars that need nothing serious, like mine, are only worth about 5k...and you couldn't get that car to be like mine for 5k.

the ac unit is worth the price, though. good parts car. a 220 may be rare, but that's because it was the stripper 6cyl w111, single carb. the owner is not correct in saying a 220se is ""far more common""...production numbers differed on the 220/220se by only a few thousand units. the 220s is the common model. i see really no serious rust on it, the car looks to have been stored inside at one time (fintails were not rustproofed very well, and disintegrate in harsh climates). you could do worse, for a parts car."
659,"July 28, 2005 9:56AM",rorr,might make a decent weekend toy for track events or even scca spec racing.
660,"July 28, 2005 9:57AM",lemko,"...might make a nice car for some kid to tool around in. it certainly is cheap enough. for $300, the fintail would be a good parts car."
661,"July 28, 2005 10:05AM",michaellno,"....but it still seems to be a bargain, especially with the parts car thrown in for free:

1986 mazda rx-7"
662,"July 28, 2005 10:34AM",qbrozen,"wow. seems great to me. although, i would prefer a first gen ... for the money, this seems to be quite decent."
663,"July 28, 2005 11:09AM",lemmer,"that would be a good little car to drive around for a while. i wouldn't put much money into it. if anything major went wrong, you could probably sell it on ebay for a $1000."
664,"July 28, 2005 11:28AM",stickguy,"unless it is comepletely mis-represented, seems like a heck of a good deal. of course, if they spry painted over the rust, i might take that back.

if it was local, i would drop 2k on it in a heartbeat. even without the parts car that i have no place to put.

only thing better would be if it was a convertible. those are neat."
665,"July 28, 2005 11:35AM",Mr_Shiftright,"actually $2,000 is dead-on market correct retail for the car."
666,"July 28, 2005 12:27PM",qbrozen,"are there alot of 120k mile 2nd gen rx-7s with a rebuilt engine and tranny in your area?

ok, yes, i admit, i'm being a wiseheimer. ;b

i just see this as one of those cars that, if its really that clean, and if all those repairs were done recently and correctly, its not at all easy to compare it to the other rx7s out there. could i find another $2k rx7? sure. would it have a recently rebuild drivetrain and recently redone seats, etc? most likely not.

i know you and i have discussed all of this before and we don't see eye to eye on it. but ... oh well. i like that purchase and you don't. no big deal."
